,close,high,low,open,time
0,160.99,161.23,160.92,161.19,2022-03-09 13:45:00+00:00
1,161.3,161.99,160.0,160.99,2022-03-09 14:00:00+00:00
2,161.46,161.99,161.07,161.15,2022-03-09 14:15:00+00:00
3,160.2,161.62,159.49,161.45,2022-03-09 14:30:00+00:00
4,160.42,160.57,159.41,160.2,2022-03-09 14:45:00+00:00
5,161.39,161.39,160.17,160.42,2022-03-09 15:00:00+00:00
6,161.33,161.61,160.78,161.4,2022-03-09 15:15:00+00:00
7,161.63,161.9,161.03,161.34,2022-03-09 15:30:00+00:00
8,162.04,162.25,161.6,161.64,2022-03-09 15:45:00+00:00
9,161.23,162.16,161.14,162.06,2022-03-09 16:00:00+00:00
10,161.1,161.74,161.03,161.23,2022-03-09 16:15:00+00:00
11,161.5,161.75,161.08,161.12,2022-03-09 16:30:00+00:00
12,162.0,162.04,161.46,161.5,2022-03-09 16:45:00+00:00
13,162.05,162.19,161.81,162.01,2022-03-09 17:00:00+00:00
14,162.0,162.24,161.56,162.06,2022-03-09 17:15:00+00:00
15,162.44,162.59,162.0,162.01,2022-03-09 17:30:00+00:00
16,162.66,162.68,162.3,162.45,2022-03-09 17:45:00+00:00
17,162.46,162.68,161.88,162.67,2022-03-09 18:00:00+00:00
18,162.27,162.54,162.08,162.47,2022-03-09 18:15:00+00:00
19,161.73,162.3,161.71,162.28,2022-03-09 18:30:00+00:00
20,161.97,162.16,161.56,161.74,2022-03-09 18:45:00+00:00
21,162.14,162.41,161.89,161.99,2022-03-09 19:00:00+00:00
22,162.34,162.37,161.8,162.15,2022-03-09 19:15:00+00:00
23,162.9,162.99,162.22,162.35,2022-03-09 19:30:00+00:00
24,162.57,163.0,162.48,162.91,2022-03-09 19:45:00+00:00
25,163.14,163.18,162.54,162.58,2022-03-09 20:00:00+00:00
26,163.21,163.28,162.95,163.15,2022-03-09 20:15:00+00:00
27,163.24,163.41,162.94,163.2,2022-03-09 20:30:00+00:00
28,162.98,163.38,162.28,163.24,2022-03-09 20:45:00+00:00
29,162.84,163.2,162.72,162.95,2022-03-09 21:00:00+00:00
30,163.02,163.09,162.81,162.85,2022-03-09 21:15:00+00:00
31,162.9,163.11,162.77,163.02,2022-03-09 21:30:00+00:00
32,162.64,162.96,162.52,162.93,2022-03-09 21:45:00+00:00
33,162.5,162.7,162.5,162.64,2022-03-09 22:00:00+00:00
34,162.5,162.56,162.42,162.5,2022-03-09 22:15:00+00:00
35,162.4,162.56,162.34,162.5,2022-03-09 22:30:00+00:00
36,160.19,160.38,160.11,160.35,2022-03-10 13:45:00+00:00
37,160.17,160.35,160.1,160.19,2022-03-10 14:00:00+00:00
38,160.4,160.4,160.07,160.19,2022-03-10 14:15:00+00:00
39,158.53,160.39,158.48,160.25,2022-03-10 14:30:00+00:00
40,158.93,159.01,158.03,158.52,2022-03-10 14:45:00+00:00
41,158.22,158.92,157.9,158.92,2022-03-10 15:00:00+00:00
42,158.12,158.95,158.12,158.22,2022-03-10 15:15:00+00:00
43,158.02,158.36,157.66,158.13,2022-03-10 15:30:00+00:00
44,157.78,158.27,157.6,158.02,2022-03-10 15:45:00+00:00
45,157.33,157.77,157.16,157.77,2022-03-10 16:00:00+00:00
46,156.68,157.34,156.48,157.33,2022-03-10 16:15:00+00:00
47,157.28,157.29,156.4,156.68,2022-03-10 16:30:00+00:00
48,157.36,157.44,157.03,157.29,2022-03-10 16:45:00+00:00
49,157.1,157.44,156.92,157.36,2022-03-10 17:00:00+00:00
50,157.22,157.5,156.99,157.11,2022-03-10 17:15:00+00:00
51,156.65,157.22,156.55,157.22,2022-03-10 17:30:00+00:00
52,156.07,156.67,156.01,156.65,2022-03-10 17:45:00+00:00
53,156.32,156.54,155.99,156.06,2022-03-10 18:00:00+00:00
54,156.81,157.07,156.24,156.34,2022-03-10 18:15:00+00:00
55,156.72,157.16,156.58,156.83,2022-03-10 18:30:00+00:00
56,157.54,157.73,156.72,156.72,2022-03-10 18:45:00+00:00
57,157.83,158.54,157.42,157.55,2022-03-10 19:00:00+00:00
58,158.23,158.38,157.74,157.83,2022-03-10 19:15:00+00:00
59,158.13,158.62,158.12,158.24,2022-03-10 19:30:00+00:00
60,159.01,159.18,158.13,158.13,2022-03-10 19:45:00+00:00
61,158.48,159.08,158.0,159.02,2022-03-10 20:00:00+00:00
62,158.01,158.65,157.74,158.49,2022-03-10 20:15:00+00:00
