,close,high,low,open,time
0,96.88,99.3,95.66,96.72,2020-07-13 07:00:00+00:00
1,97.0,97.0,96.88,96.96,2020-07-13 07:15:00+00:00
2,96.98,97.07,96.91,96.96,2020-07-13 07:30:00+00:00
3,96.85,97.07,96.85,96.98,2020-07-13 07:45:00+00:00
4,96.75,96.87,96.58,96.84,2020-07-13 08:00:00+00:00
5,96.73,96.77,96.38,96.77,2020-07-13 08:15:00+00:00
6,96.86,96.86,96.57,96.63,2020-07-13 08:30:00+00:00
7,96.88,96.88,96.82,96.86,2020-07-13 08:45:00+00:00
8,96.97,97.0,96.86,96.88,2020-07-13 09:00:00+00:00
9,96.84,97.05,96.78,96.98,2020-07-13 09:15:00+00:00
10,96.95,97.0,96.85,96.85,2020-07-13 09:30:00+00:00
11,97.0,97.0,96.91,96.93,2020-07-13 09:45:00+00:00
12,97.05,97.08,96.93,97.02,2020-07-13 10:00:00+00:00
13,97.14,97.14,97.03,97.05,2020-07-13 10:15:00+00:00
14,97.12,97.15,97.0,97.15,2020-07-13 10:30:00+00:00
15,97.11,97.13,97.0,97.12,2020-07-13 10:45:00+00:00
16,97.06,97.12,97.0,97.11,2020-07-13 11:00:00+00:00
17,97.08,97.11,97.05,97.05,2020-07-13 11:15:00+00:00
18,97.04,97.09,96.95,97.06,2020-07-13 11:30:00+00:00
19,97.0,97.05,96.98,97.03,2020-07-13 11:45:00+00:00
20,96.99,97.05,96.98,97.02,2020-07-13 12:00:00+00:00
21,96.97,97.03,96.95,97.0,2020-07-13 12:15:00+00:00
22,97.03,97.04,96.97,96.97,2020-07-13 12:30:00+00:00
23,97.14,97.18,97.03,97.03,2020-07-13 12:45:00+00:00
24,97.24,97.25,97.13,97.16,2020-07-13 13:00:00+00:00
25,97.32,97.36,97.19,97.25,2020-07-13 13:15:00+00:00
26,98.19,98.55,97.09,97.28,2020-07-13 13:30:00+00:00
27,98.43,98.69,98.05,98.2,2020-07-13 13:45:00+00:00
28,99.18,99.37,98.4,98.44,2020-07-13 14:00:00+00:00
29,99.63,99.65,99.0,99.18,2020-07-13 14:15:00+00:00
30,99.64,99.87,99.3,99.64,2020-07-13 14:30:00+00:00
31,99.3,99.67,99.23,99.65,2020-07-13 14:45:00+00:00
32,99.81,99.81,99.2,99.29,2020-07-13 15:00:00+00:00
33,99.9,99.96,99.66,99.8,2020-07-13 15:15:00+00:00
34,99.61,99.91,99.53,99.9,2020-07-13 15:30:00+00:00
35,99.42,99.62,99.23,99.6,2020-07-13 15:45:00+00:00
36,99.33,99.55,99.24,99.42,2020-07-13 16:00:00+00:00
37,99.43,99.63,99.27,99.35,2020-07-13 16:15:00+00:00
38,99.24,99.56,99.23,99.44,2020-07-13 16:30:00+00:00
39,98.8,99.29,98.76,99.25,2020-07-13 16:45:00+00:00
40,98.9,99.17,98.68,98.8,2020-07-13 17:00:00+00:00
41,99.09,99.16,98.9,98.92,2020-07-13 17:15:00+00:00
42,98.69,99.15,98.56,99.1,2020-07-13 17:30:00+00:00
43,98.39,98.74,98.34,98.68,2020-07-13 17:45:00+00:00
44,97.66,98.47,97.4,98.38,2020-07-13 18:00:00+00:00
