,close,high,low,open,time
0,133.43,133.47,132.69,132.7,2021-06-28 04:00:00+00:00
1,133.3,133.44,133.28,133.41,2021-06-28 04:15:00+00:00
2,133.39,133.4,133.3,133.39,2021-06-28 04:30:00+00:00
3,133.27,133.4,133.27,133.39,2021-06-28 04:45:00+00:00
4,133.4,133.4,133.21,133.27,2021-06-28 05:00:00+00:00
5,133.29,133.4,133.15,133.4,2021-06-28 05:15:00+00:00
6,133.29,133.29,133.11,133.16,2021-06-28 05:30:00+00:00
7,133.27,133.3,133.2,133.29,2021-06-28 05:45:00+00:00
8,133.2,133.27,133.2,133.23,2021-06-28 06:00:00+00:00
9,133.2,133.32,133.2,133.27,2021-06-28 06:15:00+00:00
10,133.11,133.3,133.11,133.2,2021-06-28 06:30:00+00:00
11,133.12,133.17,133.12,133.12,2021-06-28 06:45:00+00:00
12,132.95,133.13,132.08,133.12,2021-06-28 07:00:00+00:00
13,133.13,133.31,132.94,132.94,2021-06-28 07:15:00+00:00
14,133.3,133.32,133.13,133.13,2021-06-28 07:30:00+00:00
15,133.39,133.49,133.2,133.3,2021-06-28 07:45:00+00:00
16,133.47,133.49,133.23,133.37,2021-06-28 08:00:00+00:00
17,133.2,133.5,133.2,133.48,2021-06-28 08:15:00+00:00
18,133.02,133.21,133.02,133.16,2021-06-28 08:30:00+00:00
19,133.18,133.18,133.03,133.13,2021-06-28 08:45:00+00:00
20,133.18,133.26,133.1,133.18,2021-06-28 09:00:00+00:00
21,133.11,133.2,133.1,133.18,2021-06-28 09:15:00+00:00
22,133.12,133.16,133.1,133.16,2021-06-28 09:30:00+00:00
23,133.11,133.15,133.1,133.12,2021-06-28 09:45:00+00:00
24,133.09,133.12,133.09,133.11,2021-06-28 10:00:00+00:00
25,133.03,133.14,133.01,133.06,2021-06-28 10:15:00+00:00
26,133.05,133.09,133.02,133.03,2021-06-28 10:30:00+00:00
27,133.14,133.15,133.02,133.06,2021-06-28 10:45:00+00:00
28,133.09,133.14,133.01,133.06,2021-06-28 11:00:00+00:00
