,close,high,low,open,time
0,161.68,162.09,161.4,161.9,2021-11-24 04:00:00+00:00
1,161.54,161.68,161.53,161.67,2021-11-24 04:15:00+00:00
2,161.8,161.8,161.54,161.65,2021-11-24 04:30:00+00:00
3,161.62,161.79,161.54,161.72,2021-11-24 04:45:00+00:00
4,161.77,161.77,161.59,161.62,2021-11-24 05:00:00+00:00
5,161.95,161.97,161.77,161.77,2021-11-24 05:15:00+00:00
6,162.0,162.0,161.95,161.95,2021-11-24 05:30:00+00:00
7,162.17,162.3,161.99,162.0,2021-11-24 05:45:00+00:00
8,162.04,162.28,162.0,162.16,2021-11-24 06:00:00+00:00
9,162.23,162.25,162.0,162.04,2021-11-24 06:15:00+00:00
10,161.55,162.25,161.21,162.23,2021-11-24 06:30:00+00:00
11,161.42,161.67,161.42,161.61,2021-11-24 06:45:00+00:00
12,161.64,162.0,161.42,161.42,2021-11-24 07:00:00+00:00
13,161.85,161.85,161.51,161.63,2021-11-24 07:15:00+00:00
14,161.85,161.9,161.61,161.9,2021-11-24 07:30:00+00:00
15,161.74,161.9,161.69,161.85,2021-11-24 07:45:00+00:00
16,161.44,161.83,161.32,161.73,2021-11-24 08:00:00+00:00
17,161.26,161.61,161.25,161.54,2021-11-24 08:15:00+00:00
18,161.39,161.4,161.2,161.28,2021-11-24 08:30:00+00:00
19,161.44,161.62,161.31,161.34,2021-11-24 08:45:00+00:00
20,161.38,161.5,161.2,161.44,2021-11-24 09:00:00+00:00
21,161.41,161.5,161.24,161.39,2021-11-24 09:15:00+00:00
22,161.39,161.48,161.27,161.4,2021-11-24 09:30:00+00:00
23,161.13,161.3,160.93,161.3,2021-11-24 09:45:00+00:00
24,161.15,161.15,160.82,161.06,2021-11-24 10:00:00+00:00
25,161.1,161.3,161.1,161.11,2021-11-24 10:15:00+00:00
26,161.04,161.2,161.04,161.1,2021-11-24 10:30:00+00:00
27,160.68,161.09,160.62,161.09,2021-11-24 10:45:00+00:00
28,160.73,160.79,160.51,160.79,2021-11-24 11:00:00+00:00
29,160.95,160.99,160.65,160.73,2021-11-24 11:15:00+00:00
30,161.1,161.1,160.85,160.85,2021-11-24 11:30:00+00:00
31,160.96,161.27,160.85,161.1,2021-11-24 11:45:00+00:00
32,160.93,160.99,160.84,160.98,2021-11-24 12:00:00+00:00
33,160.93,160.99,160.9,160.99,2021-11-24 12:15:00+00:00
34,160.91,160.97,160.9,160.95,2021-11-24 12:30:00+00:00
35,160.73,160.95,160.7,160.93,2021-11-24 12:45:00+00:00
36,160.82,160.94,160.7,160.73,2021-11-24 13:00:00+00:00
37,160.78,160.86,160.7,160.85,2021-11-24 13:15:00+00:00
38,160.7,161.2,160.55,160.87,2021-11-24 13:30:00+00:00
39,160.52,160.69,160.25,160.69,2021-11-24 13:45:00+00:00
40,160.37,160.68,160.27,160.54,2021-11-24 14:00:00+00:00
41,160.75,160.81,160.28,160.37,2021-11-24 14:15:00+00:00
42,160.53,161.41,160.24,160.74,2021-11-24 14:30:00+00:00
43,159.97,160.75,159.72,160.53,2021-11-24 14:45:00+00:00
44,160.06,160.54,159.64,159.96,2021-11-24 15:00:00+00:00
45,160.4,160.53,159.82,160.07,2021-11-24 15:15:00+00:00
46,160.52,160.93,160.31,160.4,2021-11-24 15:30:00+00:00
47,161.09,161.11,160.46,160.55,2021-11-24 15:45:00+00:00
48,161.11,161.16,160.71,161.08,2021-11-24 16:00:00+00:00
49,161.75,161.88,161.08,161.13,2021-11-24 16:15:00+00:00
50,161.6,161.98,161.45,161.76,2021-11-24 16:30:00+00:00
51,161.26,161.73,161.24,161.59,2021-11-24 16:45:00+00:00
52,161.6,161.62,161.14,161.26,2021-11-24 17:00:00+00:00
53,161.13,161.6,160.92,161.59,2021-11-24 17:15:00+00:00
54,161.35,161.38,161.06,161.12,2021-11-24 17:30:00+00:00
55,161.5,161.59,161.32,161.35,2021-11-24 17:45:00+00:00
56,161.34,161.74,161.18,161.51,2021-11-24 18:00:00+00:00
57,161.34,161.5,161.22,161.34,2021-11-24 18:15:00+00:00
58,161.12,161.39,161.04,161.36,2021-11-24 18:30:00+00:00
59,161.0,161.16,160.91,161.12,2021-11-24 18:45:00+00:00
60,160.66,161.29,160.5,160.99,2021-11-24 19:00:00+00:00
61,160.7,160.92,160.64,160.65,2021-11-24 19:15:00+00:00
62,160.97,160.97,160.66,160.69,2021-11-24 19:30:00+00:00
63,161.01,161.14,160.86,160.97,2021-11-24 19:45:00+00:00
64,161.22,161.24,160.8,161.0,2021-11-24 20:00:00+00:00
65,161.33,161.56,161.18,161.22,2021-11-24 20:15:00+00:00
66,161.51,161.53,161.12,161.33,2021-11-24 20:30:00+00:00
67,161.94,162.14,161.4,161.5,2021-11-24 20:45:00+00:00
