,close,high,low,open,time
0,120.96,121.15,120.7,121.15,2021-03-19 04:00:00+00:00
1,121.22,121.3,120.7,120.96,2021-03-19 04:15:00+00:00
2,121.68,121.68,121.2,121.22,2021-03-19 04:30:00+00:00
3,121.51,121.7,121.21,121.68,2021-03-19 04:45:00+00:00
4,121.5,121.62,121.31,121.51,2021-03-19 05:00:00+00:00
5,121.57,121.6,121.46,121.5,2021-03-19 05:15:00+00:00
6,121.43,121.56,121.43,121.47,2021-03-19 05:30:00+00:00
7,121.48,121.5,121.26,121.4,2021-03-19 05:45:00+00:00
8,121.19,121.48,121.05,121.4,2021-03-19 06:00:00+00:00
9,121.01,121.18,120.9,121.17,2021-03-19 06:15:00+00:00
10,120.81,121.1,120.7,121.1,2021-03-19 06:30:00+00:00
11,120.99,121.29,120.75,120.75,2021-03-19 06:45:00+00:00
12,121.38,121.38,120.76,121.0,2021-03-19 07:00:00+00:00
13,121.3,121.41,121.01,121.35,2021-03-19 07:15:00+00:00
14,121.23,121.39,121.21,121.3,2021-03-19 07:30:00+00:00
15,121.38,121.38,121.22,121.23,2021-03-19 07:45:00+00:00
16,121.44,121.5,121.23,121.38,2021-03-19 08:00:00+00:00
17,121.44,121.51,121.38,121.43,2021-03-19 08:15:00+00:00
18,121.6,121.64,121.28,121.44,2021-03-19 08:30:00+00:00
19,121.61,121.69,121.5,121.6,2021-03-19 08:45:00+00:00
20,121.63,121.7,121.6,121.62,2021-03-19 09:00:00+00:00
21,121.62,121.67,121.6,121.67,2021-03-19 09:15:00+00:00
22,121.5,121.62,121.49,121.62,2021-03-19 09:30:00+00:00
23,121.54,121.59,121.48,121.49,2021-03-19 09:45:00+00:00
24,121.28,121.54,121.24,121.51,2021-03-19 10:00:00+00:00
25,121.24,121.33,121.1,121.24,2021-03-19 10:15:00+00:00
26,121.26,121.4,121.25,121.25,2021-03-19 10:30:00+00:00
27,121.4,121.6,121.2,121.28,2021-03-19 10:45:00+00:00
28,121.17,121.3,121.08,121.3,2021-03-19 11:00:00+00:00
29,121.25,121.3,121.02,121.1,2021-03-19 11:15:00+00:00
30,121.38,121.39,121.1,121.25,2021-03-19 11:30:00+00:00
31,121.33,121.43,121.29,121.38,2021-03-19 11:45:00+00:00
32,121.2,121.37,121.06,121.33,2021-03-19 12:00:00+00:00
33,121.23,121.43,121.15,121.2,2021-03-19 12:15:00+00:00
34,121.25,121.34,121.16,121.23,2021-03-19 12:30:00+00:00
35,121.14,121.3,121.01,121.27,2021-03-19 12:45:00+00:00
36,120.67,121.16,120.32,121.14,2021-03-19 13:00:00+00:00
37,119.88,120.82,119.88,120.67,2021-03-19 13:15:00+00:00
38,120.37,121.43,119.73,120.21,2021-03-19 13:30:00+00:00
39,120.68,120.99,120.12,120.36,2021-03-19 13:45:00+00:00
