,close,high,low,open,time
0,162.2,162.2,161.99,162.05,2022-08-01 11:30:00+00:00
1,162.03,162.29,162.02,162.2,2022-08-01 11:45:00+00:00
2,161.92,162.18,161.91,162.09,2022-08-01 12:00:00+00:00
3,161.84,161.97,161.74,161.95,2022-08-01 12:15:00+00:00
4,161.87,161.95,161.6,161.85,2022-08-01 12:30:00+00:00
5,161.25,161.8,161.21,161.8,2022-08-01 12:45:00+00:00
6,161.14,161.35,160.91,161.21,2022-08-01 13:00:00+00:00
7,161.06,161.17,160.83,161.12,2022-08-01 13:15:00+00:00
8,162.66,162.85,161.03,161.06,2022-08-01 13:30:00+00:00
9,162.77,163.11,162.39,162.68,2022-08-01 13:45:00+00:00
10,163.11,163.34,162.56,162.74,2022-08-01 14:00:00+00:00
11,162.42,163.14,162.19,163.11,2022-08-01 14:15:00+00:00
12,163.2,163.27,162.39,162.43,2022-08-01 14:30:00+00:00
13,163.21,163.59,163.02,163.21,2022-08-01 14:45:00+00:00
14,163.21,163.32,162.7,163.22,2022-08-01 15:00:00+00:00
15,163.3,163.37,162.74,163.2,2022-08-01 15:15:00+00:00
16,163.06,163.32,162.76,163.32,2022-08-01 15:30:00+00:00
17,163.16,163.34,163.01,163.06,2022-08-01 15:45:00+00:00
18,162.56,163.24,162.37,163.19,2022-08-01 16:00:00+00:00
19,162.41,162.71,162.36,162.56,2022-08-01 16:15:00+00:00
20,162.29,162.49,162.2,162.41,2022-08-01 16:30:00+00:00
21,162.1,162.59,161.95,162.3,2022-08-01 16:45:00+00:00
22,161.98,162.13,161.66,162.11,2022-08-01 17:00:00+00:00
23,161.53,162.07,161.51,161.98,2022-08-01 17:15:00+00:00
24,161.35,161.67,161.23,161.52,2022-08-01 17:30:00+00:00
25,161.35,161.37,160.89,161.34,2022-08-01 17:45:00+00:00
26,161.51,161.51,161.0,161.35,2022-08-01 18:00:00+00:00
27,161.61,161.7,161.37,161.53,2022-08-01 18:15:00+00:00
28,161.84,162.07,161.55,161.61,2022-08-01 18:30:00+00:00
29,162.18,162.24,161.52,161.84,2022-08-01 18:45:00+00:00
30,162.1,162.2,161.79,162.17,2022-08-01 19:00:00+00:00
31,161.55,162.25,161.47,162.11,2022-08-01 19:15:00+00:00
32,161.47,161.85,161.45,161.55,2022-08-01 19:30:00+00:00
33,161.57,161.85,161.18,161.46,2022-08-01 19:45:00+00:00
34,161.56,161.75,161.2,161.58,2022-08-01 20:00:00+00:00
35,161.51,161.84,161.38,161.6,2022-08-01 20:15:00+00:00
36,161.53,161.67,161.47,161.51,2022-08-01 20:30:00+00:00
37,161.66,161.66,161.49,161.52,2022-08-01 20:45:00+00:00
38,161.6,161.67,161.56,161.67,2022-08-01 21:00:00+00:00
39,161.7,161.7,161.6,161.6,2022-08-01 21:15:00+00:00
40,161.55,161.69,161.55,161.65,2022-08-01 21:30:00+00:00
41,161.55,161.7,161.55,161.6,2022-08-01 21:45:00+00:00
42,161.5,161.65,161.5,161.55,2022-08-01 22:00:00+00:00
43,161.5,161.52,161.5,161.52,2022-08-01 22:15:00+00:00
44,161.42,161.54,161.33,161.53,2022-08-01 22:30:00+00:00
45,160.06,160.39,160.05,160.25,2022-08-02 11:30:00+00:00
46,160.15,160.22,160.06,160.06,2022-08-02 11:45:00+00:00
47,160.27,160.46,160.18,160.19,2022-08-02 12:00:00+00:00
48,160.07,160.29,160.0,160.27,2022-08-02 12:15:00+00:00
49,159.91,160.25,159.91,160.1,2022-08-02 12:30:00+00:00
50,160.15,160.15,159.83,159.92,2022-08-02 12:45:00+00:00
51,160.44,160.46,160.07,160.15,2022-08-02 13:00:00+00:00
52,160.11,160.47,160.01,160.44,2022-08-02 13:15:00+00:00
53,160.53,160.76,159.8,160.15,2022-08-02 13:30:00+00:00
54,160.55,161.07,159.94,160.55,2022-08-02 13:45:00+00:00
55,160.15,160.58,159.63,160.55,2022-08-02 14:00:00+00:00
56,160.57,160.57,159.98,160.15,2022-08-02 14:15:00+00:00
57,161.23,161.24,160.33,160.58,2022-08-02 14:30:00+00:00
58,161.25,161.73,160.95,161.24,2022-08-02 14:45:00+00:00
59,160.89,161.38,160.86,161.26,2022-08-02 15:00:00+00:00
